Time;Rpm;Const1;RandNum;Sinus;Pulse;Step;RpmRad2
31.364;30125;137;191;0.2352;223;170;3153.08
31.365;30125;137;191;0.2352;223;170;3153.08
31.366;30125;137;191;0.2352;223;170;3153.08
31.367;30125;137;191;0.2352;223;170;3153.08
31.368;30125;137;191;0.2352;223;170;3153.08
31.369;30125;137;191;0.2352;223;170;3153.08
31.37;30125;137;191;0.2352;223;170;3153.08
31.371;30125;137;191;0.2352;223;170;3153.08
31.372;30125;137;191;0.2352;223;170;3153.08
31.373;30125;137;191;0.2352;223;170;3153.08
31.374;30125;137;191;0.2352;223;170;3153.08
31.375;30125;137;191;0.2352;223;170;3153.08
31.376;30125;137;191;0.2352;223;170;3153.08
31.377;30125;137;191;0.2352;223;170;3153.08
31.378;30125;137;191;0.2352;223;170;3153.08
31.379;30125;137;191;0.2352;223;170;3153.08
31.38;30125;137;191;0.2352;223;170;3153.08
31.381;30125;137;191;0.2352;223;170;3153.08
31.382;30125;137;191;0.2352;223;170;3153.08
31.383;30125;137;191;0.2352;223;170;3153.08
31.384;30125;137;191;0.2352;223;170;3153.08
31.385;30125;137;191;0.2352;223;170;3153.08
31.386;30125;137;191;0.2352;223;170;3153.08
31.387;30125;137;191;0.2352;223;170;3153.08
31.388;30125;137;191;0.2352;223;170;3153.08
31.389;30125;137;191;0.2352;223;170;3153.08
31.39;30125;137;191;0.2352;223;170;3153.08
31.391;30125;137;191;0.2352;223;170;3153.08
31.392;30125;137;191;0.2352;223;170;3153.08
31.393;30125;137;191;0.2352;223;170;3153.08
31.394;30125;137;191;0.2352;223;170;3153.08
31.395;30125;137;191;0.2352;223;170;3153.08
31.396;30125;137;191;0.2352;223;170;3153.08
31.397;30125;137;191;0.2352;223;170;3153.08
31.398;30125;137;191;0.2352;223;170;3153.08
31.399;30125;137;191;0.2352;223;170;3153.08
31.4;30125;137;191;0.2352;223;170;3153.08
31.401;30125;137;191;0.2352;223;170;3153.08
31.402;30125;137;191;0.2352;223;170;3153.08
31.403;30125;137;191;0.2352;223;170;3153.08
31.404;30125;137;191;0.2352;223;170;3153.08
31.405;30125;137;191;0.2352;223;170;3153.08
31.406;30125;137;191;0.2352;223;170;3153.08
31.407;30125;137;191;0.2352;223;170;3153.08
31.408;30125;137;191;0.2352;223;170;3153.08
31.409;30125;137;191;0.2352;223;170;3153.08
31.41;30125;137;191;0.2352;223;170;3153.08
31.411;30125;137;191;0.2352;223;170;3153.08
31.412;30125;137;191;0.2352;223;170;3153.08
31.413;30125;137;191;0.2352;223;170;3153.08
31.414;30125;137;191;0.2352;223;170;3153.08
31.415;30125;137;191;0.2352;223;170;3153.08
31.416;30125;137;191;0.2352;223;170;3153.08
31.417;30125;137;191;0.2352;223;170;3153.08
31.418;30125;137;191;0.2352;223;170;3153.08
31.419;30125;137;191;0.2352;223;170;3153.08
31.42;30125;137;191;0.2352;223;170;3153.08
31.421;30125;137;191;0.2352;223;170;3153.08
31.422;30125;137;191;0.2352;223;170;3153.08
31.423;30125;137;191;0.2352;223;170;3153.08
31.424;30125;137;191;0.2352;223;170;3153.08
31.425;30125;137;191;0.2352;223;170;3153.08
31.426;30125;137;191;0.2352;223;170;3153.08
31.427;30125;137;191;0.2352;223;170;3153.08
31.428;30125;137;191;0.2352;223;170;3153.08
31.429;30125;137;191;0.2352;223;170;3153.08
31.43;30125;137;191;0.2352;223;170;3153.08
31.431;30125;137;191;0.2352;223;170;3153.08
31.432;30125;137;191;0.2352;223;170;3153.08
31.433;30125;137;191;0.2352;223;170;3153.08
31.434;30125;137;191;0.2352;223;170;3153.08
31.435;30125;137;191;0.2352;223;170;3153.08
31.436;30125;137;191;0.2352;223;170;3153.08
31.437;30125;137;191;0.2352;223;170;3153.08
31.438;30125;137;191;0.2352;223;170;3153.08
31.439;30125;137;191;0.2352;223;170;3153.08
31.44;30125;137;191;0.2352;223;170;3153.08
31.441;30125;137;191;0.2352;223;170;3153.08
31.442;30125;137;191;0.2352;223;170;3153.08
31.443;30125;137;191;0.2352;223;170;3153.08
31.444;30125;137;191;0.2352;223;170;3153.08
31.445;30125;137;191;0.2352;223;170;3153.08
31.446;30125;137;191;0.2352;223;170;3153.08
31.447;30125;137;191;0.2352;223;170;3153.08
31.448;30125;137;191;0.2352;223;170;3153.08
31.449;30125;137;191;0.2352;223;170;3153.08
31.45;30125;137;191;0.2352;223;170;3153.08
31.451;30125;137;191;0.2352;223;170;3153.08
31.452;30125;137;191;0.2352;223;170;3153.08
31.453;30125;137;191;0.2352;223;170;3153.08
31.454;30125;137;191;0.2352;223;170;3153.08
31.455;30125;137;191;0.2352;223;170;3153.08
31.456;30125;137;191;0.2352;223;170;3153.08
31.457;30125;137;191;0.2352;223;170;3153.08
31.458;30125;137;191;0.2352;223;170;3153.08
31.459;30125;137;191;0.2352;223;170;3153.08
31.46;30125;137;191;0.2352;223;170;3153.08
31.461;30125;137;191;0.2352;223;170;3153.08
31.462;30125;137;191;0.2352;223;170;3153.08
31.463;30125;137;191;0.2352;223;170;3153.08
31.464;30125;137;191;0.2352;223;170;3153.08
31.465;30125;137;191;0.2352;223;170;3153.08
31.466;30125;137;191;0.2352;223;170;3153.08
31.467;30125;137;191;0.2352;223;170;3153.08
31.468;30125;137;191;0.2352;223;170;3153.08
31.469;30125;137;191;0.2352;223;170;3153.08
31.47;30125;137;191;0.2352;223;170;3153.08
31.471;30125;137;191;0.2352;223;170;3153.08
31.472;30125;137;191;0.2352;223;170;3153.08
31.473;30125;137;191;0.2352;223;170;3153.08
31.474;30125;137;191;0.2352;223;170;3153.08
31.475;30125;137;191;0.2352;223;170;3153.08
31.476;30125;137;191;0.2352;223;170;3153.08
31.477;30125;137;191;0.2352;223;170;3153.08
31.478;30125;137;191;0.2352;223;170;3153.08
31.479;30125;137;191;0.2352;223;170;3153.08
31.48;30125;137;191;0.2352;223;170;3153.08
31.481;30125;137;191;0.2352;223;170;3153.08
31.482;30125;137;191;0.2352;223;170;3153.08
31.483;30125;137;191;0.2352;223;170;3153.08
31.484;30125;137;191;0.2352;223;170;3153.08
31.485;30125;137;191;0.2352;223;170;3153.08
31.486;30125;137;191;0.2352;223;170;3153.08
31.487;30125;137;191;0.2352;223;170;3153.08
31.488;30125;137;191;0.2352;223;170;3153.08
31.489;30125;137;191;0.2352;223;170;3153.08
31.49;30125;137;191;0.2352;223;170;3153.08
31.491;30125;137;191;0.2352;223;170;3153.08
31.492;30125;137;191;0.2352;223;170;3153.08
31.493;30125;137;191;0.2352;223;170;3153.08
31.494;30125;137;191;0.2352;223;170;3153.08
31.495;30125;137;191;0.2352;223;170;3153.08
31.496;30125;137;191;0.2352;223;170;3153.08
31.497;30125;137;191;0.2352;223;170;3153.08
31.498;30125;137;191;0.2352;223;170;3153.08
31.499;30125;137;191;0.2352;223;170;3153.08
31.5;30125;137;191;0.2352;223;170;3153.08
31.501;30125;137;191;0.2352;223;170;3153.08
31.502;30125;137;191;0.2352;223;170;3153.08
31.503;30125;137;191;0.2352;223;170;3153.08
31.504;30125;137;191;0.2352;223;170;3153.08
31.505;30125;137;191;0.2352;223;170;3153.08
31.506;30125;137;191;0.2352;223;170;3153.08
31.507;30125;137;191;0.2352;223;170;3153.08
31.508;30125;137;191;0.2352;223;170;3153.08
31.509;30125;137;191;0.2352;223;170;3153.08
31.51;30125;137;191;0.2352;223;170;3153.08
31.511;30125;137;191;0.2352;223;170;3153.08
31.512;30125;137;191;0.2352;223;170;3153.08
31.513;30125;137;191;0.2352;223;170;3153.08
31.514;30125;137;191;0.2352;223;170;3153.08
31.515;30125;137;191;0.2352;223;170;3153.08
31.516;30125;137;191;0.2352;223;170;3153.08
31.517;30125;137;191;0.2352;223;170;3153.08
31.518;30125;137;191;0.2352;223;170;3153.08
31.519;30125;137;191;0.2352;223;170;3153.08
31.52;30125;137;191;0.2352;223;170;3153.08
31.521;30125;137;191;0.2352;223;170;3153.08
31.522;30125;137;191;0.2352;223;170;3153.08
31.523;30125;137;191;0.2352;223;170;3153.08
31.524;30125;137;191;0.2352;223;170;3153.08
31.525;30125;137;191;0.2352;223;170;3153.08
31.526;30125;137;191;0.2352;223;170;3153.08
31.527;30125;137;191;0.2352;223;170;3153.08
31.528;30125;137;191;0.2352;223;170;3153.08
31.529;30125;137;191;0.2352;223;170;3153.08
31.53;30125;137;191;0.2352;223;170;3153.08
31.531;30125;137;191;0.2352;223;170;3153.08
31.532;30125;137;191;0.2352;223;170;3153.08
31.533;30125;137;191;0.2352;223;170;3153.08
31.534;30125;137;191;0.2352;223;170;3153.08
31.535;30125;137;191;0.2352;223;170;3153.08
31.536;30125;137;191;0.2352;223;170;3153.08
31.537;30125;137;191;0.2352;223;170;3153.08
31.538;30125;137;191;0.2352;223;170;3153.08
31.539;30125;137;191;0.2352;223;170;3153.08
31.54;30125;137;191;0.2352;223;170;3153.08
31.541;30125;137;191;0.2352;223;170;3153.08
31.542;30125;137;191;0.2352;223;170;3153.08
31.543;30125;137;191;0.2352;223;170;3153.08
31.544;30125;137;191;0.2352;223;170;3153.08
31.545;30125;137;191;0.2352;223;170;3153.08
31.546;30125;137;191;0.2352;223;170;3153.08
31.547;30125;137;191;0.2352;223;170;3153.08
31.548;30125;137;191;0.2352;223;170;3153.08
31.549;30125;137;191;0.2352;223;170;3153.08
31.55;30125;137;191;0.2352;223;170;3153.08
31.551;30125;137;191;0.2352;223;170;3153.08
31.552;30125;137;191;0.2352;223;170;3153.08
31.553;30125;137;191;0.2352;223;170;3153.08
31.554;30125;137;191;0.2352;223;170;3153.08
31.555;30125;137;191;0.2352;223;170;3153.08
31.556;30125;137;191;0.2352;223;170;3153.08
31.557;30125;137;191;0.2352;223;170;3153.08
31.558;30125;137;191;0.2352;223;170;3153.08
31.559;30125;137;191;0.2352;223;170;3153.08
31.56;30125;137;191;0.2352;223;170;3153.08
31.561;30125;137;191;0.2352;223;170;3153.08
31.562;30125;137;191;0.2352;223;170;3153.08
31.563;30125;137;191;0.2352;223;170;3153.08
31.564;30125;137;191;0.2352;223;170;3153.08
31.565;30125;137;191;0.2352;223;170;3153.08
31.566;30125;137;191;0.2352;223;170;3153.08
31.567;30125;137;191;0.2352;223;170;3153.08
31.568;30125;137;191;0.2352;223;170;3153.08
31.569;30125;137;191;0.2352;223;170;3153.08
31.57;30125;137;191;0.2352;223;170;3153.08
31.571;30125;137;191;0.2352;223;170;3153.08
31.572;30125;137;191;0.2352;223;170;3153.08
31.573;30125;137;191;0.2352;223;170;3153.08
31.574;30125;137;191;0.2352;223;170;3153.08
31.575;30125;137;191;0.2352;223;170;3153.08
31.576;30125;137;191;0.2352;223;170;3153.08
31.577;30125;137;191;0.2352;223;170;3153.08
31.578;30125;137;191;0.2352;223;170;3153.08
31.579;30125;137;191;0.2352;223;170;3153.08
31.58;30125;137;191;0.2352;223;170;3153.08
31.581;30125;137;191;0.2352;223;170;3153.08
31.582;30125;137;191;0.2352;223;170;3153.08
31.583;30125;137;191;0.2352;223;170;3153.08
31.584;30125;137;191;0.2352;223;170;3153.08
31.585;30125;137;191;0.2352;223;170;3153.08
31.586;30125;137;191;0.2352;223;170;3153.08
31.587;30125;137;191;0.2352;223;170;3153.08
31.588;30125;137;191;0.2352;223;170;3153.08
31.589;30125;137;191;0.2352;223;170;3153.08
31.59;30125;137;191;0.2352;223;170;3153.08
31.591;30125;137;191;0.2352;223;170;3153.08
31.592;30125;137;191;0.2352;223;170;3153.08
31.593;30125;137;191;0.2352;223;170;3153.08
31.594;30125;137;191;0.2352;223;170;3153.08
31.595;30125;137;191;0.2352;223;170;3153.08
31.596;30125;137;191;0.2352;223;170;3153.08
31.597;30125;137;191;0.2352;223;170;3153.08
31.598;30125;137;191;0.2352;223;170;3153.08
31.599;30125;137;191;0.2352;223;170;3153.08
31.6;30125;137;191;0.2352;223;170;3153.08
31.601;30125;137;191;0.2352;223;170;3153.08
31.602;30125;137;191;0.2352;223;170;3153.08
31.603;30125;137;191;0.2352;223;170;3153.08
31.604;30125;137;191;0.2352;223;170;3153.08
31.605;30125;137;191;0.2352;223;170;3153.08
31.606;30125;137;191;0.2352;223;170;3153.08
31.607;30125;137;191;0.2352;223;170;3153.08
31.608;30125;137;191;0.2352;223;170;3153.08
31.609;30125;137;191;0.2352;223;170;3153.08
31.61;30125;137;191;0.2352;223;170;3153.08
31.611;30125;137;191;0.2352;223;170;3153.08
31.612;30125;137;191;0.2352;223;170;3153.08
31.613;30125;137;191;0.2352;223;170;3153.08
31.614;30125;137;191;0.2352;223;170;3153.08
31.615;30125;137;191;0.2352;223;170;3153.08
31.616;30125;137;191;0.2352;223;170;3153.08
31.617;30125;137;191;0.2352;223;170;3153.08
31.618;30125;137;191;0.2352;223;170;3153.08
31.619;30125;137;191;0.2352;223;170;3153.08
31.62;30125;137;191;0.2352;223;170;3153.08
31.621;30125;137;191;0.2352;223;170;3153.08
31.622;30125;137;191;0.2352;223;170;3153.08
31.623;30125;137;191;0.2352;223;170;3153.08
31.624;30125;137;191;0.2352;223;170;3153.08
31.625;30125;137;191;0.2352;223;170;3153.08
31.626;30125;137;191;0.2352;223;170;3153.08
31.627;30125;137;191;0.2352;223;170;3153.08
31.628;30125;137;191;0.2352;223;170;3153.08
31.629;30125;137;191;0.2352;223;170;3153.08
31.63;30125;137;191;0.2352;223;170;3153.08
31.631;30125;137;191;0.2352;223;170;3153.08
31.632;30125;137;191;0.2352;223;170;3153.08
31.633;30125;137;191;0.2352;223;170;3153.08
31.634;30125;137;191;0.2352;223;170;3153.08
31.635;30125;137;191;0.2352;223;170;3153.08
31.636;30125;137;191;0.2352;223;170;3153.08
31.637;30125;137;191;0.2352;223;170;3153.08
31.638;30125;137;191;0.2352;223;170;3153.08
31.639;30125;137;191;0.2352;223;170;3153.08
31.64;30125;137;191;0.2352;223;170;3153.08
31.641;30125;137;191;0.2352;223;170;3153.08
31.642;30125;137;191;0.2352;223;170;3153.08
31.643;30125;137;191;0.2352;223;170;3153.08
31.644;30125;137;191;0.2352;223;170;3153.08
31.645;30125;137;191;0.2352;223;170;3153.08
31.646;30125;137;191;0.2352;223;170;3153.08
31.647;30125;137;191;0.2352;223;170;3153.08
31.648;30125;137;191;0.2352;223;170;3153.08
31.649;30125;137;191;0.2352;223;170;3153.08
31.65;30125;137;191;0.2352;223;170;3153.08
31.651;30125;137;191;0.2352;223;170;3153.08
31.652;30125;137;191;0.2352;223;170;3153.08
31.653;30125;137;191;0.2352;223;170;3153.08
31.654;30125;137;191;0.2352;223;170;3153.08
31.655;30125;137;191;0.2352;223;170;3153.08
31.656;30125;137;191;0.2352;223;170;3153.08
31.657;30125;137;191;0.2352;223;170;3153.08
31.658;30125;137;191;0.2352;223;170;3153.08
31.659;30125;137;191;0.2352;223;170;3153.08
31.66;30125;137;191;0.2352;223;170;3153.08
31.661;30125;137;191;0.2352;223;170;3153.08
31.662;30125;137;191;0.2352;223;170;3153.08
31.663;30125;137;191;0.2352;223;170;3153.08
31.664;30125;137;191;0.2352;223;170;3153.08
31.665;30125;137;191;0.2352;223;170;3153.08
31.666;30125;137;191;0.2352;223;170;3153.08
31.667;30125;137;191;0.2352;223;170;3153.08
31.668;30125;137;191;0.2352;223;170;3153.08
31.669;30125;137;191;0.2352;223;170;3153.08
31.67;30125;137;191;0.2352;223;170;3153.08
31.671;30125;137;191;0.2352;223;170;3153.08
31.672;30125;137;191;0.2352;223;170;3153.08
31.673;30125;137;191;0.2352;223;170;3153.08
31.674;30125;137;191;0.2352;223;170;3153.08
31.675;30125;137;191;0.2352;223;170;3153.08
31.676;30125;137;191;0.2352;223;170;3153.08
31.677;30125;137;191;0.2352;223;170;3153.08
31.678;30125;137;191;0.2352;223;170;3153.08
31.679;30125;137;191;0.2352;223;170;3153.08
31.68;30125;137;191;0.2352;223;170;3153.08
31.681;30125;137;191;0.2352;223;170;3153.08
31.682;30125;137;191;0.2352;223;170;3153.08
31.683;30125;137;191;0.2352;223;170;3153.08
31.684;30125;137;191;0.2352;223;170;3153.08
31.685;30125;137;191;0.2352;223;170;3153.08
31.686;30125;137;191;0.2352;223;170;3153.08
31.687;30125;137;191;0.2352;223;170;3153.08
31.688;30125;137;191;0.2352;223;170;3153.08
31.689;30125;137;191;0.2352;223;170;3153.08
31.69;30125;137;191;0.2352;223;170;3153.08
31.691;30125;137;191;0.2352;223;170;3153.08
31.692;30125;137;191;0.2352;223;170;3153.08
31.693;30125;137;191;0.2352;223;170;3153.08
31.694;30125;137;191;0.2352;223;170;3153.08
31.695;30125;137;191;0.2352;223;170;3153.08
31.696;30125;137;191;0.2352;223;170;3153.08
31.697;30125;137;191;0.2352;223;170;3153.08
31.698;30125;137;191;0.2352;223;170;3153.08
31.699;30125;137;191;0.2352;223;170;3153.08
31.7;30125;137;191;0.2352;223;170;3153.08
31.701;30125;137;191;0.2352;223;170;3153.08
31.702;30125;137;191;0.2352;223;170;3153.08
31.703;30125;137;191;0.2352;223;170;3153.08
31.704;30125;137;191;0.2352;223;170;3153.08
31.705;30125;137;191;0.2352;223;170;3153.08
31.706;30125;137;191;0.2352;223;170;3153.08
31.707;30125;137;191;0.2352;223;170;3153.08
31.708;30125;137;191;0.2352;223;170;3153.08
31.709;30125;137;191;0.2352;223;170;3153.08
31.71;30125;137;191;0.2352;223;170;3153.08
31.711;30125;137;191;0.2352;223;170;3153.08
31.712;30125;137;191;0.2352;223;170;3153.08
31.713;30125;137;191;0.2352;223;170;3153.08
31.714;30125;137;191;0.2352;223;170;3153.08
31.715;30125;137;191;0.2352;223;170;3153.08
31.716;30125;137;191;0.2352;223;170;3153.08
31.717;30125;137;191;0.2352;223;170;3153.08
31.718;30125;137;191;0.2352;223;170;3153.08
31.719;30125;137;191;0.2352;223;170;3153.08
31.72;30125;137;191;0.2352;223;170;3153.08
31.721;30125;137;191;0.2352;223;170;3153.08
31.722;30125;137;191;0.2352;223;170;3153.08
31.723;30125;137;191;0.2352;223;170;3153.08
31.724;30125;137;191;0.2352;223;170;3153.08
31.725;30125;137;191;0.2352;223;170;3153.08
31.726;30125;137;191;0.2352;223;170;3153.08
31.727;30125;137;191;0.2352;223;170;3153.08
31.728;30125;137;191;0.2352;223;170;3153.08
31.729;30125;137;191;0.2352;223;170;3153.08
31.73;30125;137;191;0.2352;223;170;3153.08
31.731;30125;137;191;0.2352;223;170;3153.08
31.732;30125;137;191;0.2352;223;170;3153.08
31.733;30125;137;191;0.2352;223;170;3153.08
31.734;30125;137;191;0.2352;223;170;3153.08
31.735;30125;137;191;0.2352;223;170;3153.08
31.736;30125;137;191;0.2352;223;170;3153.08
31.737;30125;137;191;0.2352;223;170;3153.08
31.738;30125;137;191;0.2352;223;170;3153.08
31.739;30125;137;191;0.2352;223;170;3153.08
31.74;30125;137;191;0.2352;223;170;3153.08
31.741;30125;137;191;0.2352;223;170;3153.08
31.742;30125;137;191;0.2352;223;170;3153.08
31.743;30125;137;191;0.2352;223;170;3153.08
31.744;30125;137;191;0.2352;223;170;3153.08
31.745;30125;137;191;0.2352;223;170;3153.08
31.746;30125;137;191;0.2352;223;170;3153.08
31.747;30125;137;191;0.2352;223;170;3153.08
31.748;30125;137;191;0.2352;223;170;3153.08
31.749;30125;137;191;0.2352;223;170;3153.08
31.75;30125;137;191;0.2352;223;170;3153.08
31.751;30125;137;191;0.2352;223;170;3153.08
31.752;30125;137;191;0.2352;223;170;3153.08
31.753;30125;137;191;0.2352;223;170;3153.08
31.754;30125;137;191;0.2352;223;170;3153.08
31.755;30125;137;191;0.2352;223;170;3153.08
31.756;30125;137;191;0.2352;223;170;3153.08
31.757;30125;137;191;0.2352;223;170;3153.08
31.758;30125;137;191;0.2352;223;170;3153.08
31.759;30125;137;191;0.2352;223;170;3153.08
31.76;30125;137;191;0.2352;223;170;3153.08
31.761;30125;137;191;0.2352;223;170;3153.08
31.762;30125;137;191;0.2352;223;170;3153.08
31.763;30125;137;191;0.2352;223;170;3153.08
31.764;30125;137;191;0.2352;223;170;3153.08
31.765;30125;137;191;0.2352;223;170;3153.08
31.766;30125;137;191;0.2352;223;170;3153.08
31.767;30125;137;191;0.2352;223;170;3153.08
31.768;30125;137;191;0.2352;223;170;3153.08
31.769;30125;137;191;0.2352;223;170;3153.08
31.77;30125;137;191;0.2352;223;170;3153.08
31.771;30125;137;191;0.2352;223;170;3153.08
31.772;30125;137;191;0.2352;223;170;3153.08
31.773;30125;137;191;0.2352;223;170;3153.08
31.774;30125;137;191;0.2352;223;170;3153.08
31.775;30125;137;191;0.2352;223;170;3153.08
31.776;30125;137;191;0.2352;223;170;3153.08
31.777;30125;137;191;0.2352;223;170;3153.08
31.778;30125;137;191;0.2352;223;170;3153.08
31.779;30125;137;191;0.2352;223;170;3153.08
31.78;30125;137;191;0.2352;223;170;3153.08
31.781;30125;137;191;0.2352;223;170;3153.08
31.782;30125;137;191;0.2352;223;170;3153.08
31.783;30125;137;191;0.2352;223;170;3153.08
31.784;30125;137;191;0.2352;223;170;3153.08
31.785;30125;137;191;0.2352;223;170;3153.08
31.786;30125;137;191;0.2352;223;170;3153.08
31.787;30125;137;191;0.2352;223;170;3153.08
31.788;30125;137;191;0.2352;223;170;3153.08
31.789;30125;137;191;0.2352;223;170;3153.08
31.79;30125;137;191;0.2352;223;170;3153.08
31.791;30125;137;191;0.2352;223;170;3153.08
31.792;30125;137;191;0.2352;223;170;3153.08
31.793;30125;137;191;0.2352;223;170;3153.08
31.794;30125;137;191;0.2352;223;170;3153.08
31.795;30125;137;191;0.2352;223;170;3153.08
31.796;30125;137;191;0.2352;223;170;3153.08
31.797;30125;137;191;0.2352;223;170;3153.08
31.798;30125;137;191;0.2352;223;170;3153.08
31.799;30125;137;191;0.2352;223;170;3153.08
31.8;30125;137;191;0.2352;223;170;3153.08
31.801;30125;137;191;0.2352;223;170;3153.08
31.802;30125;137;191;0.2352;223;170;3153.08
31.803;30125;137;191;0.2352;223;170;3153.08
31.804;30125;137;191;0.2352;223;170;3153.08
31.805;30125;137;191;0.2352;223;170;3153.08
31.806;30125;137;191;0.2352;223;170;3153.08
31.807;30125;137;191;0.2352;223;170;3153.08
31.808;30125;137;191;0.2352;223;170;3153.08
31.809;30125;137;191;0.2352;223;170;3153.08
31.81;30125;137;191;0.2352;223;170;3153.08
31.811;30125;137;191;0.2352;223;170;3153.08
31.812;30125;137;191;0.2352;223;170;3153.08
31.813;30125;137;191;0.2352;223;170;3153.08
31.814;30125;137;191;0.2352;223;170;3153.08
31.815;30125;137;191;0.2352;223;170;3153.08
31.816;30125;137;191;0.2352;223;170;3153.08
31.817;30125;137;191;0.2352;223;170;3153.08
31.818;30125;137;191;0.2352;223;170;3153.08
31.819;30125;137;191;0.2352;223;170;3153.08
31.82;30125;137;191;0.2352;223;170;3153.08
31.821;30125;137;191;0.2352;223;170;3153.08
31.822;30125;137;191;0.2352;223;170;3153.08
31.823;30125;137;191;0.2352;223;170;3153.08
31.824;30125;137;191;0.2352;223;170;3153.08
31.825;30125;137;191;0.2352;223;170;3153.08
31.826;30125;137;191;0.2352;223;170;3153.08
31.827;30125;137;191;0.2352;223;170;3153.08
31.828;30125;137;191;0.2352;223;170;3153.08
31.829;30125;137;191;0.2352;223;170;3153.08
31.83;30125;137;191;0.2352;223;170;3153.08
31.831;30125;137;191;0.2352;223;170;3153.08
31.832;30125;137;191;0.2352;223;170;3153.08
31.833;30125;137;191;0.2352;223;170;3153.08
31.834;30125;137;191;0.2352;223;170;3153.08
31.835;30125;137;191;0.2352;223;170;3153.08
31.836;30125;137;191;0.2352;223;170;3153.08
31.837;30125;137;191;0.2352;223;170;3153.08
31.838;30125;137;191;0.2352;223;170;3153.08
31.839;30125;137;191;0.2352;223;170;3153.08
31.84;30125;137;191;0.2352;223;170;3153.08
31.841;30125;137;191;0.2352;223;170;3153.08
31.842;30125;137;191;0.2352;223;170;3153.08
31.843;30125;137;191;0.2352;223;170;3153.08
31.844;30125;137;191;0.2352;223;170;3153.08
31.845;30125;137;191;0.2352;223;170;3153.08
31.846;30125;137;191;0.2352;223;170;3153.08
31.847;30125;137;191;0.2352;223;170;3153.08
31.848;30125;137;191;0.2352;223;170;3153.08
31.849;30125;137;191;0.2352;223;170;3153.08
31.85;30125;137;191;0.2352;223;170;3153.08
31.851;30125;137;191;0.2352;223;170;3153.08
31.852;30125;137;191;0.2352;223;170;3153.08
31.853;30125;137;191;0.2352;223;170;3153.08
31.854;30125;137;191;0.2352;223;170;3153.08
31.855;30125;137;191;0.2352;223;170;3153.08
31.856;30125;137;191;0.2352;223;170;3153.08
31.857;30125;137;191;0.2352;223;170;3153.08
31.858;30125;137;191;0.2352;223;170;3153.08
31.859;30125;137;191;0.2352;223;170;3153.08
31.86;30125;137;191;0.2352;223;170;3153.08
31.861;30125;137;191;0.2352;223;170;3153.08
31.862;30125;137;191;0.2352;223;170;3153.08
31.863;30125;137;191;0.2352;223;170;3153.08
31.864;30125;137;191;0.2352;223;170;3153.08
31.865;30125;137;191;0.2352;223;170;3153.08
31.866;30125;137;191;0.2352;223;170;3153.08
31.867;30125;137;191;0.2352;223;170;3153.08
31.868;30125;137;191;0.2352;223;170;3153.08
31.869;30125;137;191;0.2352;223;170;3153.08
31.87;30125;137;191;0.2352;223;170;3153.08
31.871;30125;137;191;0.2352;223;170;3153.08
31.872;30125;137;191;0.2352;223;170;3153.08
31.873;30125;137;191;0.2352;223;170;3153.08
31.874;30125;137;191;0.2352;223;170;3153.08
31.875;30125;137;191;0.2352;223;170;3153.08
31.876;30125;137;191;0.2352;223;170;3153.08
31.877;30125;137;191;0.2352;223;170;3153.08
31.878;30125;137;191;0.2352;223;170;3153.08
31.879;30125;137;191;0.2352;223;170;3153.08
31.88;30125;137;191;0.2352;223;170;3153.08
31.881;30125;137;191;0.2352;223;170;3153.08
31.882;30125;137;191;0.2352;223;170;3153.08
31.883;30125;137;191;0.2352;223;170;3153.08
31.884;30125;137;191;0.2352;223;170;3153.08
31.885;30125;137;191;0.2352;223;170;3153.08
31.886;30125;137;191;0.2352;223;170;3153.08
31.887;30125;137;191;0.2352;223;170;3153.08
31.888;30125;137;191;0.2352;223;170;3153.08
31.889;30125;137;191;0.2352;223;170;3153.08
31.89;30125;137;191;0.2352;223;170;3153.08
31.891;30125;137;191;0.2352;223;170;3153.08
31.892;30125;137;191;0.2352;223;170;3153.08
31.893;30125;137;191;0.2352;223;170;3153.08
31.894;30125;137;191;0.2352;223;170;3153.08
31.895;30125;137;191;0.2352;223;170;3153.08
31.896;30125;137;191;0.2352;223;170;3153.08
31.897;30125;137;191;0.2352;223;170;3153.08
31.898;30125;137;191;0.2352;223;170;3153.08
31.899;30125;137;191;0.2352;223;170;3153.08
31.9;30125;137;191;0.2352;223;170;3153.08
31.901;30125;137;191;0.2352;223;170;3153.08
31.902;30125;137;191;0.2352;223;170;3153.08
31.903;30125;137;191;0.2352;223;170;3153.08
31.904;30125;137;191;0.2352;223;170;3153.08
31.905;30125;137;191;0.2352;223;170;3153.08
31.906;30125;137;191;0.2352;223;170;3153.08
31.907;30125;137;191;0.2352;223;170;3153.08
31.908;30125;137;191;0.2352;223;170;3153.08
31.909;30125;137;191;0.2352;223;170;3153.08
31.91;30125;137;191;0.2352;223;170;3153.08
31.911;30125;137;191;0.2352;223;170;3153.08
31.912;30125;137;191;0.2352;223;170;3153.08
31.913;30125;137;191;0.2352;223;170;3153.08
31.914;30125;137;191;0.2352;223;170;3153.08
31.915;30125;137;191;0.2352;223;170;3153.08
31.916;30125;137;191;0.2352;223;170;3153.08
31.917;30125;137;191;0.2352;223;170;3153.08
31.918;30125;137;191;0.2352;223;170;3153.08
31.919;30125;137;191;0.2352;223;170;3153.08
31.92;30125;137;191;0.2352;223;170;3153.08
31.921;30125;137;191;0.2352;223;170;3153.08
